severity,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,churn,files,NR,NBF,nc,ncom,avg_cs,dsc,ce,exp,own,is_controller,is_procedural,is_test,is_util,is_external
none,26,30,4,26,62,3,0,63,67,0.7638889,0.26666668,0.26666668,18,0,4,12,2,0,6,0,0,0,4,1,0,4,0,0,2,0,0,363,20,0,23,5,1,5,3,35,1,32,2,4,3,0,139,1,0,1458,92,1,14,14,4,6.571428571,10.5,1.29286313,3.5,0.785714286,TRUE,FALSE,FALSE,FALSE,FALSE
none,16,19,3,16,19,1,0,36,3,0.6666667,0,0,3,3,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,0,5,77,4,5,3,0,2,14,11,23,7,16,3,0,0,0,71,1,3,560,15,0,1,3,2,5,0,0.853236151,1.5,0.666666667,FALSE,FALSE,FALSE,TRUE,FALSE
none,6,8,2,6,16,3,0,14,22,0.6666667,0.19444445,0.2777778,9,0,7,0,2,0,9,0,0,0,2,1,0,0,2,0,1,0,0,56,10,0,2,0,0,1,0,5,0,4,1,0,0,0,60,1,0,38791,235,0,0,4,2,58.75,5.603515625,1.313495089,2,0.75,FALSE,FALSE,FALSE,FALSE,FALSE
minor,15,17,2,15,24,3,0,37,28,0.9166667,0,0,8,0,6,0,2,0,8,0,0,0,3,3,1,2,0,0,3,0,6,89,13,1,6,1,1,5,0,13,0,12,4,0,0,0,74,17,0,1765,9,0,0,1,1,9,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE
none,11,13,2,11,33,2,0,23,52,0.7846154,0.16666667,0.35897437,13,0,11,0,2,0,13,0,0,0,5,2,0,0,5,0,2,0,0,103,22,0,5,0,1,3,0,10,0,8,1,0,0,0,74,1,0,11821,76,0,2,2,1,38,8.522959184,0.496732568,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,11,13,2,11,33,2,0,23,52,0.7846154,0.16666667,0.35897437,13,0,11,0,2,0,13,0,0,0,5,2,0,0,5,0,2,0,0,103,22,0,5,0,1,3,0,10,0,8,1,0,0,0,74,1,0,11821,76,0,2,2,1,38,8.522959184,0.496732568,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,14,27,13,14,405,1,0,109,673,0.971201,0.14761905,0.7380952,38,2,33,2,2,1,36,0,0,0,53,7,0,1,51,1,7,0,101,1297,34,25,108,19,52,390,280,342,171,155,13,3,1,0,350,1,0,950,7,0,2,3,2,2.333333333,2,1.004242473,1.5,0.666666667,FALSE,FALSE,FALSE,FALSE,FALSE
minor,29,32,3,29,10,2,0,53,2,0.5833333,0.6666667,1,4,0,1,1,2,0,3,0,0,0,9,6,5,3,1,0,6,0,11,167,2,4,2,1,0,22,4,48,1,47,4,2,1,0,112,1,3,2888,73,0,1,7,3,10.42857143,7.87755102,1.722075152,2.333333333,0.714285714,FALSE,FALSE,FALSE,FALSE,FALSE
none,6,8,2,6,16,3,0,14,22,0.6666667,0.19444445,0.2777778,9,0,7,0,2,0,9,0,0,0,2,1,0,0,2,0,1,0,0,56,10,0,2,0,0,1,0,5,0,4,1,0,0,0,60,1,0,38791,235,0,0,4,2,58.75,5.603515625,1.313495089,2,0.75,FALSE,FALSE,FALSE,FALSE,FALSE
minor,15,17,2,15,24,3,0,37,28,0.9166667,0,0,8,0,6,0,2,0,8,0,0,0,3,3,1,2,0,0,3,0,6,89,13,1,6,1,1,5,0,13,0,12,4,0,0,0,74,17,0,1765,9,0,0,1,1,9,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE
minor,16,19,3,16,19,1,0,36,3,0.6666667,0,0,3,3,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,0,5,77,4,5,3,0,2,14,11,23,7,16,3,0,0,0,71,1,3,560,15,0,1,3,2,5,0,0.853236151,1.5,0.666666667,FALSE,FALSE,FALSE,TRUE,FALSE
minor,27,30,3,27,17,2,1,68,21,0.85714287,0,0,7,0,3,1,3,0,6,0,0,0,1,1,0,1,0,0,1,0,7,130,4,2,3,1,2,7,9,39,5,38,2,0,0,1,161,1,1,14048,281,2,1,22,1,12.77272727,4.747922438,2.959146143,22,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,10,12,2,10,12,3,0,11,11,0.71428573,0,0,6,0,2,1,3,0,5,0,0,0,7,0,0,7,0,0,0,0,1,67,4,3,3,0,0,12,0,14,0,13,4,0,1,0,49,1,0,607,97,0,2,6,4,16.16666667,7.76,1.338799994,1.5,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
none,19,21,2,19,7,2,0,19,8,0.6,0,0,5,1,0,0,3,2,5,0,0,0,1,1,0,1,0,0,1,0,6,49,1,0,2,1,0,2,2,9,0,8,1,0,2,0,44,17,0,3757,79,0,2,6,2,13.16666667,5.555555556,1.000741584,3,0.833333333,FALSE,TRUE,FALSE,FALSE,FALSE
critical,32,41,9,32,45,2,2,72,100,0.84375,0.08974359,0.1923077,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,3,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,15920,820,4,3,48,13,17.08333333,13.12426036,3.331208528,3.692307692,0.270833333,FALSE,FALSE,FALSE,FALSE,FALSE
critical,98,101,3,98,181,2,0,184,152,0.9147367,0.25108224,0.5194805,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,0,10,894,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,81851,1384,5,36,74,24,18.7027027,6.545410156,3.776892196,3.083333333,0.202702703,TRUE,FALSE,FALSE,FALSE,FALSE
major,13,22,9,13,65,2,1,46,177,0.8484848,0.2551724,0.8689655,30,0,27,0,3,0,30,0,0,0,11,0,0,3,7,1,0,0,3,197,11,0,24,0,1,1,15,32,2,15,3,3,0,0,76,1,0,6976,91,1,2,3,2,30.33333333,0,0.660885543,1.5,0.666666667,TRUE,TRUE,FALSE,FALSE,FALSE
none,4,4,0,4,3,4,0,5,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,12,3,0,0,0,0,0,2,1,0,1,0,0,0,0,21,1,0,3994,56,0,1,2,2,28,2.444444444,0.440852432,1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE
critical,16,20,4,16,9,2,0,27,0,0.64285713,0.46666667,1,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,0,0,206,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,22006,798,0,3,27,10,29.55555556,9.821019771,2.947751837,2.7,0.37037037,TRUE,FALSE,FALSE,FALSE,FALSE
none,8,11,3,8,204,1,0,74,482,0.9177489,0.055555556,0.055555556,33,0,6,24,3,0,9,0,0,0,7,0,0,7,0,0,0,0,2,640,13,43,54,1,77,15,194,233,92,80,7,0,0,0,177,1,0,50814,154,0,1,8,6,19.25,8.891966759,1.826594254,1.333333333,0.25,TRUE,FALSE,FALSE,FALSE,FALSE
none,7,14,7,7,10,3,6,12,2,0.6,0.33333334,0.5,5,0,1,1,3,0,4,1,0,0,4,1,0,4,0,0,1,0,0,41,2,0,4,0,1,1,0,7,0,5,4,0,0,1,54,1025,0,3389,124,0,5,5,3,24.8,0,1.412936113,1.666666667,0.4,TRUE,FALSE,FALSE,FALSE,FALSE
none,21,27,6,21,34,1,2,30,113,0.8623482,0.13071896,0.28104576,19,0,15,1,3,0,18,0,0,0,13,1,2,8,3,0,3,0,0,134,8,1,8,2,0,4,2,21,0,20,2,2,0,0,123,1,2,2160,80,0,0,2,2,40,0,0.296715257,1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE
none,5,9,4,5,7,1,3,5,0,0.33333334,0.8,1,6,0,3,0,3,0,6,2,2,0,2,0,0,2,0,0,1,0,1,22,3,0,0,0,1,1,0,4,0,3,0,0,0,0,62,1024,0,13294,276,1,1,13,3,21.23076923,5.78125,2.146500889,4.333333333,0.615384615,FALSE,FALSE,FALSE,FALSE,FALSE
none,26,49,23,26,50,3,0,2,1225,0,0,0,50,0,47,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,8,0,0,0,0,0,0,0,0,104,1,0,20053,422,0,1,23,11,18.34782609,9.6015625,2.864900981,2.090909091,0.260869565,TRUE,FALSE,TRUE,FALSE,FALSE
none,3,3,0,3,16,2,0,7,55,0,0,0,11,0,8,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,2,3,0,3,4,5,1,1,1,0,0,0,84,4,0,5015,33,0,0,2,2,16.5,2.444444444,0.474139313,1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE
none,6,6,0,6,10,5,0,30,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,76,1,0,2,0,0,3,2,17,2,17,1,0,0,0,41,1,0,868,15,0,0,1,1,15,13.72222222,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,6,8,2,6,7,2,0,12,0,0.33333334,0,0,3,0,0,0,3,0,3,0,0,0,4,1,0,4,0,0,1,0,0,38,0,0,2,1,0,1,2,7,0,6,2,0,0,0,26,1,1,1531,120,1,2,6,2,20,3.388888889,1.44325327,3,0.833333333,FALSE,FALSE,FALSE,FALSE,FALSE
none,11,14,3,11,5,5,0,10,6,0,0,0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,1,0,0,1,4,0,4,2,0,0,0,84,1,0,22360,986,3,16,35,8,28.17142857,5.286453731,3.184471784,4.375,0.342857143,FALSE,FALSE,FALSE,FALSE,FALSE
none,14,14,0,14,48,2,0,27,413,0.90322584,0.022167487,0.027093597,31,14,25,3,3,0,29,0,2,0,7,3,1,6,0,0,3,0,15,378,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,14247,30,0,0,1,1,30,5.9375,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
minor,7,15,8,7,10,1,0,5,6,0.7083333,0.39285713,0.75,8,0,5,0,3,0,8,1,0,0,6,2,0,6,0,0,4,0,1,44,4,0,0,1,0,1,2,10,0,7,2,0,0,0,87,1025,1,2498,116,0,2,4,2,29,3.388888889,0.952485553,2,0.75,FALSE,FALSE,FALSE,FALSE,FALSE
minor,12,13,1,12,14,1,0,34,21,0,0,0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,76,7,0,4,2,0,6,0,15,3,13,1,0,0,0,51,1,0,1510,59,0,0,1,1,59,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
minor,28,29,1,28,27,2,0,40,41,0.8333333,0.0952381,0.0952381,10,2,4,3,3,0,7,0,0,0,3,1,0,3,0,0,1,0,8,156,8,0,5,10,0,15,4,41,1,36,3,0,0,0,118,1,0,809,16,0,1,10,1,1.6,2,2.06364957,10,1,FALSE,FALSE,FALSE,FALSE,FALSE
major,22,24,2,22,55,2,0,49,64,0.8274509,0.1978022,0.85714287,17,0,10,4,3,0,14,0,3,0,15,1,0,15,0,0,7,0,5,209,13,3,28,2,3,10,16,45,8,35,2,0,0,0,189,1,0,5683,353,0,6,37,14,9.540540541,5.0625,3.047222291,2.642857143,0.324324324,FALSE,FALSE,FALSE,FALSE,FALSE
none,11,11,0,11,7,2,0,13,0,0.45833334,0.6666667,1,4,0,1,0,3,0,4,0,0,0,5,0,0,5,0,0,0,0,1,33,0,0,2,0,0,2,0,9,0,7,1,0,0,0,28,10,0,4979,239,0,7,20,3,11.95,7,2.612522896,6.666666667,0.65,FALSE,FALSE,FALSE,FALSE,FALSE
minor,8,11,3,8,21,3,0,24,47,0.67857146,0.24175824,0.30769232,14,1,11,0,3,0,14,0,1,0,2,1,0,0,2,0,1,0,0,79,13,0,2,0,0,1,0,9,0,7,1,0,0,0,87,1,0,9614,275,2,7,7,4,39.28571429,3.333333333,1.456274705,1.75,0.285714286,FALSE,FALSE,FALSE,FALSE,FALSE
major,22,25,3,22,33,2,0,46,85,0.9017857,0.06666667,0.06666667,14,0,3,8,3,0,6,0,0,0,8,8,0,8,0,0,8,0,10,133,10,0,7,0,0,9,6,15,0,15,2,0,0,0,122,1,0,11728,351,1,13,46,7,7.630434783,5.812223746,3.325014948,6.571428571,0.326086957,FALSE,FALSE,FALSE,FALSE,FALSE
none,9,9,0,9,10,2,0,5,5,0.5,0.3809524,0.47619048,7,0,4,0,3,0,7,0,0,0,2,0,0,2,0,0,2,0,1,36,3,3,0,0,0,2,0,5,0,5,1,0,0,0,37,1,0,12088,308,0,7,7,5,44,4.612244898,1.862759684,1.4,0.285714286,FALSE,FALSE,FALSE,FALSE,FALSE
minor,9,17,8,9,34,1,1,26,69,0.78571427,0.06593407,0.10989011,14,2,11,0,3,0,14,0,0,0,4,0,0,1,3,0,0,0,4,124,13,1,4,3,1,4,2,18,2,16,3,0,0,0,115,1,0,2083,64,0,1,6,1,10.66666667,7.142857143,1.467341007,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
none,4,5,1,4,5,2,0,8,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,0,0,0,0,4,0,3,2,0,0,0,22,1,0,3521,114,0,1,2,2,57,6.375,0.636514168,1,0.5,TRUE,FALSE,FALSE,FALSE,FALSE
none,33,60,27,33,125,8,2,155,908,0.9383333,0.09803922,0.22459893,48,5,28,14,3,3,34,0,0,0,25,16,5,19,0,1,20,0,9,761,42,8,26,14,3,65,10,141,9,121,5,5,8,0,271,1,10,23112,544,0,6,70,17,7.771428571,7.723765432,3.832890408,4.117647059,0.242857143,FALSE,FALSE,FALSE,FALSE,FALSE
none,12,18,6,12,19,3,0,18,49,0.72727275,0.054545455,0.054545455,11,2,8,0,3,0,11,0,0,0,1,0,0,1,0,0,0,0,0,65,8,2,4,0,0,4,0,7,0,7,2,0,0,0,66,1,0,3051,246,0,6,20,7,12.3,10.62244898,2.571039834,2.857142857,0.45,FALSE,FALSE,FALSE,FALSE,FALSE
none,0,0,0,0,46,2,2,32,138,0.8630953,0.1631579,0.26842105,21,0,17,1,3,0,20,0,0,1,8,0,0,8,0,0,0,0,0,311,15,1,19,0,0,4,9,24,1,18,3,1,2,0,164,1,0,9433,357,0,3,13,5,27.46153846,7,2.108244665,2.6,0.538461538,FALSE,FALSE,FALSE,FALSE,FALSE
none,4,6,2,4,8,3,0,5,28,0,0,0,8,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,1,2,1,0,1,0,0,0,0,34,1,0,18763,369,1,1,13,5,28.38461538,7.87654321,2.329835922,2.6,0.538461538,TRUE,FALSE,FALSE,FALSE,FALSE
none,14,14,0,14,48,2,0,27,413,0.90322584,0.022167487,0.027093597,31,14,25,3,3,0,29,0,2,0,7,3,1,6,0,0,3,0,15,378,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,14247,30,0,0,1,1,30,5.9375,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,8,11,3,8,21,3,0,24,47,0.67857146,0.24175824,0.30769232,14,1,11,0,3,0,14,0,1,0,2,1,0,0,2,0,1,0,0,79,13,0,2,0,0,1,0,9,0,7,1,0,0,0,87,1,0,9614,275,2,7,7,4,39.28571429,3.333333333,1.456274705,1.75,0.285714286,FALSE,FALSE,FALSE,FALSE,FALSE
major,22,24,2,22,55,2,0,49,64,0.8274509,0.1978022,0.85714287,17,0,10,4,3,0,14,0,3,0,15,1,0,15,0,0,7,0,5,209,13,3,28,2,3,10,16,45,8,35,2,0,0,0,189,1,0,5683,353,0,6,37,14,9.540540541,5.0625,3.047222291,2.642857143,0.324324324,FALSE,FALSE,FALSE,FALSE,FALSE
major,22,25,3,22,33,2,0,46,85,0.9017857,0.06666667,0.06666667,14,0,3,8,3,0,6,0,0,0,8,8,0,8,0,0,8,0,10,133,10,0,7,0,0,9,6,15,0,15,2,0,0,0,122,1,0,11728,351,1,13,46,7,7.630434783,5.812223746,3.325014948,6.571428571,0.326086957,FALSE,FALSE,FALSE,FALSE,FALSE
critical,14,14,0,14,48,2,0,27,413,0.90322584,0.022167487,0.027093597,31,14,25,3,3,0,29,0,2,0,7,3,1,6,0,0,3,0,15,378,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,14247,30,0,0,1,1,30,5.9375,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
major,27,30,3,27,17,2,1,68,21,0.85714287,0,0,7,0,3,1,3,0,6,0,0,0,1,1,0,1,0,0,1,0,7,130,4,2,3,1,2,7,9,39,5,38,2,0,0,1,161,1,1,14048,281,2,1,22,1,12.77272727,4.747922438,2.959146143,22,1,FALSE,FALSE,FALSE,FALSE,FALSE
minor,21,27,6,21,34,1,2,30,113,0.8623482,0.13071896,0.28104576,19,0,15,1,3,0,18,0,0,0,13,1,2,8,3,0,3,0,0,134,8,1,8,2,0,4,2,21,0,20,2,2,0,0,123,1,2,2160,80,0,0,2,2,40,0,0.296715257,1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE
major,32,41,9,32,45,2,2,72,100,0.84375,0.08974359,0.1923077,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,3,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,15920,820,4,3,48,13,17.08333333,13.12426036,3.331208528,3.692307692,0.270833333,FALSE,FALSE,FALSE,FALSE,FALSE
major,16,20,4,16,9,2,0,27,0,0.64285713,0.46666667,1,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,0,0,206,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,22006,798,0,3,27,10,29.55555556,9.821019771,2.947751837,2.7,0.37037037,TRUE,FALSE,FALSE,FALSE,FALSE
none,7,15,8,7,10,1,0,5,6,0.7083333,0.39285713,0.75,8,0,5,0,3,0,8,1,0,0,6,2,0,6,0,0,4,0,1,44,4,0,0,1,0,1,2,10,0,7,2,0,0,0,87,1025,1,2498,116,0,2,4,2,29,3.388888889,0.952485553,2,0.75,FALSE,FALSE,FALSE,FALSE,FALSE
major,9,17,8,9,34,1,1,26,69,0.78571427,0.06593407,0.10989011,14,2,11,0,3,0,14,0,0,0,4,0,0,1,3,0,0,0,4,124,13,1,4,3,1,4,2,18,2,16,3,0,0,0,115,1,0,2083,64,0,1,6,1,10.66666667,7.142857143,1.467341007,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
none,22,24,2,22,55,2,0,49,64,0.8274509,0.1978022,0.85714287,17,0,10,4,3,0,14,0,3,0,15,1,0,15,0,0,7,0,5,209,13,3,28,2,3,10,16,45,8,35,2,0,0,0,189,1,0,5683,353,0,6,37,14,9.540540541,5.0625,3.047222291,2.642857143,0.324324324,FALSE,FALSE,FALSE,FALSE,FALSE
none,13,22,9,13,65,2,1,46,177,0.8484848,0.2551724,0.8689655,30,0,27,0,3,0,30,0,0,0,11,0,0,3,7,1,0,0,3,197,11,0,24,0,1,1,15,32,2,15,3,3,0,0,76,1,0,6976,91,1,2,3,2,30.33333333,0,0.660885543,1.5,0.666666667,TRUE,TRUE,FALSE,FALSE,FALSE
minor,7,15,8,7,10,1,0,5,6,0.7083333,0.39285713,0.75,8,0,5,0,3,0,8,1,0,0,6,2,0,6,0,0,4,0,1,44,4,0,0,1,0,1,2,10,0,7,2,0,0,0,87,1025,1,2498,116,0,2,4,2,29,3.388888889,0.952485553,2,0.75,FALSE,FALSE,FALSE,FALSE,FALSE
minor,32,41,9,32,45,2,2,72,100,0.84375,0.08974359,0.1923077,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,3,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,15920,820,4,3,48,13,17.08333333,13.12426036,3.331208528,3.692307692,0.270833333,FALSE,FALSE,FALSE,FALSE,FALSE
major,13,22,9,13,65,2,1,46,177,0.8484848,0.2551724,0.8689655,30,0,27,0,3,0,30,0,0,0,11,0,0,3,7,1,0,0,3,197,11,0,24,0,1,1,15,32,2,15,3,3,0,0,76,1,0,6976,91,1,2,3,2,30.33333333,0,0.660885543,1.5,0.666666667,TRUE,TRUE,FALSE,FALSE,FALSE
none,21,27,6,21,34,1,2,30,113,0.8623482,0.13071896,0.28104576,19,0,15,1,3,0,18,0,0,0,13,1,2,8,3,0,3,0,0,134,8,1,8,2,0,4,2,21,0,20,2,2,0,0,123,1,2,2160,80,0,0,2,2,40,0,0.296715257,1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE
none,32,41,9,32,45,2,2,72,100,0.84375,0.08974359,0.1923077,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,3,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,15920,820,4,3,48,13,17.08333333,13.12426036,3.331208528,3.692307692,0.270833333,FALSE,FALSE,FALSE,FALSE,FALSE
none,27,30,3,27,17,2,1,68,21,0.85714287,0,0,7,0,3,1,3,0,6,0,0,0,1,1,0,1,0,0,1,0,7,130,4,2,3,1,2,7,9,39,5,38,2,0,0,1,161,1,1,14048,281,2,1,22,1,12.77272727,4.747922438,2.959146143,22,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,8,11,3,8,21,3,0,24,47,0.67857146,0.24175824,0.30769232,14,1,11,0,3,0,14,0,1,0,2,1,0,0,2,0,1,0,0,79,13,0,2,0,0,1,0,9,0,7,1,0,0,0,87,1,0,9614,275,2,7,7,4,39.28571429,3.333333333,1.456274705,1.75,0.285714286,FALSE,FALSE,FALSE,FALSE,FALSE
minor,16,20,4,16,9,2,0,27,0,0.64285713,0.46666667,1,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,0,0,206,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,22006,798,0,3,27,10,29.55555556,9.821019771,2.947751837,2.7,0.37037037,TRUE,FALSE,FALSE,FALSE,FALSE
minor,32,41,9,32,45,2,2,72,100,0.84375,0.08974359,0.1923077,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,3,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,15920,820,4,3,48,13,17.08333333,13.12426036,3.331208528,3.692307692,0.270833333,FALSE,FALSE,FALSE,FALSE,FALSE
major,28,29,1,28,27,2,0,40,41,0.8333333,0.0952381,0.0952381,10,2,4,3,3,0,7,0,0,0,3,1,0,3,0,0,1,0,8,156,8,0,5,10,0,15,4,41,1,36,3,0,0,0,118,1,0,809,16,0,1,10,1,1.6,2,2.06364957,10,1,FALSE,FALSE,FALSE,FALSE,FALSE
critical,98,101,3,98,181,2,0,184,152,0.9147367,0.25108224,0.5194805,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,0,10,894,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,81851,1384,5,36,74,24,18.7027027,6.545410156,3.776892196,3.083333333,0.202702703,TRUE,FALSE,FALSE,FALSE,FALSE
minor,16,20,4,16,9,2,0,27,0,0.64285713,0.46666667,1,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,0,0,206,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,22006,798,0,3,27,10,29.55555556,9.821019771,2.947751837,2.7,0.37037037,TRUE,FALSE,FALSE,FALSE,FALSE
minor,27,30,3,27,17,2,1,68,21,0.85714287,0,0,7,0,3,1,3,0,6,0,0,0,1,1,0,1,0,0,1,0,7,130,4,2,3,1,2,7,9,39,5,38,2,0,0,1,161,1,1,14048,281,2,1,22,1,12.77272727,4.747922438,2.959146143,22,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,12,13,1,12,14,1,0,34,21,0,0,0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,76,7,0,4,2,0,6,0,15,3,13,1,0,0,0,51,1,0,1510,59,0,0,1,1,59,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
minor,28,29,1,28,27,2,0,40,41,0.8333333,0.0952381,0.0952381,10,2,4,3,3,0,7,0,0,0,3,1,0,3,0,0,1,0,8,156,8,0,5,10,0,15,4,41,1,36,3,0,0,0,118,1,0,809,16,0,1,10,1,1.6,2,2.06364957,10,1,FALSE,FALSE,FALSE,FALSE,FALSE
none,9,17,8,9,34,1,1,26,69,0.78571427,0.06593407,0.10989011,14,2,11,0,3,0,14,0,0,0,4,0,0,1,3,0,0,0,4,124,13,1,4,3,1,4,2,18,2,16,3,0,0,0,115,1,0,2083,64,0,1,6,1,10.66666667,7.142857143,1.467341007,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
none,9,17,8,9,34,1,1,26,69,0.78571427,0.06593407,0.10989011,14,2,11,0,3,0,14,0,0,0,4,0,0,1,3,0,0,0,4,124,13,1,4,3,1,4,2,18,2,16,3,0,0,0,115,1,0,2083,64,0,1,6,1,10.66666667,7.142857143,1.467341007,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
minor,12,13,1,12,14,1,0,34,21,0,0,0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,76,7,0,4,2,0,6,0,15,3,13,1,0,0,0,51,1,0,1510,59,0,0,1,1,59,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
major,98,101,3,98,181,2,0,184,152,0.9147367,0.25108224,0.5194805,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,0,10,894,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,81851,1384,5,36,74,24,18.7027027,6.545410156,3.776892196,3.083333333,0.202702703,TRUE,FALSE,FALSE,FALSE,FALSE
major,98,101,3,98,181,2,0,184,152,0.9147367,0.25108224,0.5194805,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,0,10,894,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,81851,1384,5,36,74,24,18.7027027,6.545410156,3.776892196,3.083333333,0.202702703,TRUE,FALSE,FALSE,FALSE,FALSE
major,18,19,1,18,27,2,0,24,84,0.87083334,0.114285715,0.23809524,16,0,11,1,4,0,15,0,0,0,15,2,0,14,1,0,2,0,1,200,8,2,1,3,0,17,5,27,0,24,4,2,1,0,130,1,13,23271,508,1,9,31,7,16.38709677,8.131519274,2.90237928,4.428571429,0.580645161,TRUE,TRUE,FALSE,FALSE,FALSE
none,13,15,2,13,5,2,0,5,8,0.6,0.1,0.1,5,0,1,0,4,0,5,0,0,0,1,0,0,1,0,0,1,0,2,21,2,0,0,0,0,2,0,3,0,3,0,0,0,0,48,1,0,5349,183,0,2,7,3,26.14285714,8.5,1.717455321,2.333333333,0.714285714,FALSE,FALSE,FALSE,FALSE,FALSE
none,21,32,11,21,19,1,0,24,58,0.89285713,0.08888889,0.13333334,12,2,6,2,4,0,10,0,0,0,7,1,0,1,6,0,2,0,8,72,10,0,3,2,0,23,3,11,4,10,1,0,1,1,134,1,0,4564,197,1,7,19,5,10.36842105,6.888888889,2.527908266,3.8,0.526315789,FALSE,FALSE,FALSE,FALSE,FALSE
